DDB ID,Name,u1,u2,u3,u4,CH2,C=C,ACH,ACCH2,OH,CH3OH,H2O,ACOH,CH2CO,CHO,CCOO,HCOO,CH2O,CH2NH2,CH2NH,(C)3N,ACNH2,PYRIDINE,CH2CN,COOH,CCL,CCL2,CCL3,CCL4,ACCL,CNO2,ACNO2,CS2,CH3SH,FURFURAL,DOH,I,BR,C=-C,DMSO,ACRY,CLCC,ACF,DMF,CF2,COO,CY-CH2,CY-CH2O,CHCL3,CY-CONC,CONR,CONR2,HCONR,ACS,EPOXIDES,CARBONAT,SULFONE,CH2S,Molecular formula,Mol.Weight,Tc [K],Tm [K],Dipol Mom.,Polarizab.,Anisotr.,norm. Aniso.,H-Bond Acc.,H-Bond Don.,Dipol Mom._normed,Polarizab._normed,Anisotr._normed,norm. Aniso._normed,H-Bond Acc._normed,H-Bond Don._normed,training samples,img,I_x,Attributes,X_alk,Cl_alk,Br_alk,I_alk,F_alk,F_full,X,Cl,Br,I_y,F,_CHn,_COR,an,en,in,aro,c_aro,sub_aro,het_aro,cyc,five,six,low,high,sym,npol_short,npol_mid,npol_long,pol_mono,pol_oligo,coc,ol,cooh,cond,poly,keto,on,al,cooc,concH1,conc,nh2R,nhR2,nR3,cn,no2,s,h2o,H2O_x,AN_short,AN_long,AN_cyc,AN_branch,EN_lin,EN_branch,EN_cyc,IN_lin,C_ARO_small,C_Aro_kond,POL_ARO_all,H_ARO_all,HET_ARO_all,XALK_cl,XALK_br,XALK_i,OL_wl,OL_wul,COO_wl,COO_wul,NHR_prim,NHR_tert,ON_wl,ON_wul,AL_wl,AL_wul,COC_cyc,COC_wl,COC_wul,CN_wl,CN_wul,NO2_wl,NO2_wul,COOH_all,FF_all,CONR_wl,S_NPOL_all,S_POL_all,SN_all,H2O_y,Exo
97,"2,2,4-Trimethylpentane",-0.114605764362637,-0.269397735764236,-2.21637045954046,-0.0188978379754146,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H18,114.231,543.8,165.85,0.1092,98.62394,16.45881,0.166884531281147,0.0,0.0,-0.9841294949513749,0.4020385353098123,-0.5782933586530432,-1.2356998860264743,-0.5812227962200803,-0.2686332728825099,15,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/540-84-1/PNG?image_size=small,0,"_CHn,an,npol_mid",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Isoprene,0.0126957721738262,0.444087745254746,-1.23206614385614,0.0222609281580419,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H8,68.1185,483.3,127.25,0.2655,64.42151,46.97815,0.729230811261642,0.0,0.0,-0.8568590878578444,-0.37484673498131654,0.35671157722074753,1.605715150686741,-0.5812227962200803,-0.2686332728825099,53,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/78-79-5/PNG?image_size=small,0,"_CHn,en,npol_short",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Methyl iodide,-0.0390566724315684,-0.0840003029455545,-0.214953190155844,0.11809746672028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CH3I,141.939,528.0,209.65,1.7245,42.33034,21.22444,0.501400177744852,0.0,0.0,0.33116089902290297,-0.8766328529997519,-0.43229126383224387,0.45453586677477364,-0.5812227962200803,-0.2686332728825099,5,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/74-88-4/PNG?image_size=small,1,"X_alk,I_alk,X,I,npol_short,pol_mono",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1-Hexene,-0.0361914233554445,0.0942592270529469,-1.72638759240759,-0.0260602155827173,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H12,84.1613,504.0,133.35,0.4583,75.19176,32.96977,0.438475838309942,0.0,0.0,-0.6998678243413208,-0.13020772592982421,-0.07245577841655312,0.13659268725947377,-0.5812227962200803,-0.2686332728825099,42,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/592-41-6/PNG?image_size=small,0,"en,npol_mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Hexylamine,0.027772015018981,-0.00307448151048951,-0.669287059940059,0.0284206888081918,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H15N,101.192,592.3,254.15,1.2568,83.91931,29.39068,0.350225472540229,0.00988220412680844,0.0197644082536169,-0.049673198210904844,0.06803272191932964,-0.1821064725644778,-0.3093174667157624,-0.023060019793519734,1.5222655507702312,2,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/111-26-2/PNG?image_size=small,0,"npol_mid,pol_mono,nh2R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1-Methylnaphthalene,0.102819168540459,1.27740436811189,-1.53171842157842,0.148321735759241,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C11H10,142.2,772.0,242.7,0.3394,127.89415,94.4718,0.738671784440492,0.0,0.0,-0.7966845319767704,1.0668917345511555,1.8117495030953656,1.6534183615135662,-0.5812227962200803,-0.2686332728825099,3,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/90-12-0/PNG?image_size=small,0,"_CHn,aro,c_aro,cyc,six,cond",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Methanol,0.578724368631369,-0.294829082917083,-0.0141655282057343,2.00232807192807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CH4O,32.0422,512.6,175.25,1.7008,18.82573,2.74266,0.145686780804782,0.0,0.0312090381374446,0.3118626990989321,-1.4105243131368699,-0.9985078177856881,-1.3428075687697962,-0.5812227962200803,2.5592899803955005,44,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/67-56-1/PNG?image_size=small,0,"npol_short,pol_mono,ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2-Methylpentane,0.0313157306852248,-0.31499242957043,-1.85098178821179,0.0333748536145854,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H14,86.1772,497.7,119.45,0.1411,75.35701,17.0718,0.226545612677573,0.0,0.0,-0.9581542807077177,-0.12645418295303545,-0.559513507069055,-0.9342452488725559,-0.5812227962200803,-0.2686332728825099,86,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/107-83-5/PNG?image_size=small,0,"_CHn,an,npol_mid",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3-Methylpentane,0.089049865011988,-0.0234902905814186,-1.82845323676323,-0.0602854190231768,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H14,86.1772,504.6,110.25,0.1031,74.91992,16.73392,0.223357419495376,0.0,0.0,-0.9890965421891902,-0.1363823893053779,-0.5698649585661396,-0.9503545046289119,-0.5812227962200803,-0.2686332728825099,3,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/96-14-0/PNG?image_size=small,0,"_CHn,an,npol_short",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Butylbenzene,0.0114053600198801,0.93074564935065,-1.84218012987013,0.0815946333956045,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C10H14,134.221,660.5,185.25,0.3107,114.98139,44.2932,0.385220599611815,0.0,0.0,-0.8200540820956719,0.7735870470536745,0.27445417904063174,-0.13249460184975306,-0.5812227962200803,-0.2686332728825099,11,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/104-51-8/PNG?image_size=small,0,"_CHn,aro,c_aro,cyc,six,npol_short",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,4-Methyl-2-pentanone,0.282076911202298,0.650275034965034,-1.05418395104895,0.227946975278222,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H12O,100.161,571.0,189.15,2.6393,75.62347,17.69067,0.233930947627767,0.0199678517586685,0.0,1.0760551306874047,-0.12040172267106806,-0.5405535130238295,-0.8969287367416804,0.5465935728688148,-0.2686332728825099,8,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/108-10-1/PNG?image_size=small,0,"_CHn,npol_mid,pol_mono,keto,on",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,4-Methylpyridine,-0.176595422477523,-0.274527531663337,-0.610073312687313,0.156955727387612,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H7N,93.1283,646.0,276.9,2.7252,73.34265,42.1295,0.574420204342221,0.0107379091143373,0.0,1.1460009270363123,-0.17220902005272795,0.2081660424115264,0.8234903863319396,0.025271573595192907,-0.2686332728825099,3,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/108-89-4/PNG?image_size=small,0,"_CHn,aro,het_aro,cyc,six",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2-Methyl-1-propanol,0.756795542457542,0.0723832374335665,-0.522164745254746,1.56197128871129,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4H10O,74.123,549.85,165.2,1.4316,55.0117,8.93802,0.162474891704856,0.0,0.0134910891356259,0.0926612046038688,-0.5885842613862582,-0.808703838423256,-1.2579808482104753,-0.5812227962200803,0.9538255709518453,13,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/78-83-1/PNG?image_size=small,0,"_CHn,npol_short,pol_mono,ol",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Naphthalene,-0.146521620682318,1.40928395504495,-1.39980631368631,0.255496742137862,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C10H8,128.174,748.4,353.35,0.0004,114.70627,93.12018,0.811814210330438,0.0,0.0,-1.0727220751930646,0.7673378806768265,1.770340633459727,2.0229913384212876,-0.5812227962200803,-0.2686332728825099,13,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/91-20-3/PNG?image_size=small,0,"aro,c_aro,cyc,six,cond",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Nitromethane,-0.0684425155869211,0.681103383616384,-0.480998749250749,1.46659894105894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CH3NO2,61.04,588.0,244.6,3.5827,29.25127,13.88303,0.474612897149423,0.081913499344692,0.0,1.8442374854669092,-1.1737151606634644,-0.6572061730757992,0.3191854882159466,4.045383336820264,-0.2686332728825099,72,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/75-52-5/PNG?image_size=small,0,"npol_short,pol_mono,no2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
126,1-Nitropropane,-0.967483645114885,0.473499022442558,-0.822595460539461,1.09925716583417,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3H7NO2,89.0941,606.0,169.16,3.7398,41.05672,16.57874,0.403800888137192,0.0561205019417694,0.0,1.9721593085916282,-0.9055622775449724,-0.5746191264462084,-0.03861239246747094,2.5885533768194375,-0.2686332728825099,4,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/108-03-2/PNG?image_size=small,0,"npol_short,pol_mono,no2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
128,Octane,-0.00792981864135865,-0.236030340659341,-2.33689630369631,-0.0325693183296703,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H18,114.231,568.8,216.35,0.0,100.56102,37.49896,0.372897570052491,0.0,0.0,-1.0730477832086591,0.44603800901315843,0.06630262872823488,-0.19476022489066483,-0.5812227962200803,-0.2686332728825099,123,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/111-65-9/PNG?image_size=small,0,"an,npol_mid",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1-Octene,-0.186752814084915,0.0765153833066932,-2.11230543456543,-0.0532883620057942,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H16,112.215,566.6,171.45,0.4759,100.08346,45.86242,0.458241751434253,0.0,0.0,-0.6855366716551651,0.4351905537393598,0.32252954520097044,0.23646560322814048,-0.5812227962200803,-0.2686332728825099,25,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/111-66-0/PNG?image_size=small,0,"en,npol_mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2-Methylphenol,-0.186548987522478,0.423669827205794,-0.846124085914086,1.25745962037962,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7H8O,108.14,697.6,304.09,1.0707,83.44933,50.42013,0.604200537020489,0.0,0.00924727205474385,-0.20120885246622153,0.05735744126437563,0.4621617045557053,0.9739640145620184,-0.5812227962200803,0.569283472831694,5,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/95-48-7/PNG?image_size=small,0,"_CHn,aro,sub_aro,cyc,six,pol_mono,ol",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,4-Methylphenol,-0.709209672617382,-0.0452277507102898,-0.915209110889111,1.58338776223776,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7H8O,108.14,704.6,308.95,1.3433,84.0041,54.17724,0.644935663854502,0.0,0.00924727205474385,0.020761160161394458,0.06995866993144409,0.5772663036270081,1.1797898660508892,-0.5812227962200803,0.569283472831694,5,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/106-44-5/PNG?image_size=small,0,"_CHn,aro,sub_aro,cyc,six,pol_mono,ol",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Pentane,-0.0143230202805195,-0.249269799200799,-1.76853291708292,-0.0426851197372627,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H12,72.1503,469.7,143.45,0.0928,63.58779,16.90655,0.265877301286929,0.0,0.0,-0.9974835235907472,-0.39378412590784195,-0.5645761842322291,-0.7355106694639,-0.5812227962200803,-0.2686332728825099,153,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/109-66-0/PNG?image_size=small,0,"an,npol_mid",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1-Pentanol,1.04434075689311,-0.0401012587132867,-0.68849425874126,1.52695788211788,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H12O,88.1497,586.0,194.25,1.464,67.35958,21.36893,0.317236687045852,0.0,0.0113442994895065,0.11904355386701904,-0.3081104444287373,-0.42786459984854036,-0.4760027182833211,-0.5812227962200803,0.7592999872596778,9,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/71-41-0/PNG?image_size=small,0,"npol_mid,pol_mono,ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2-Pentanone,-0.405413156543456,0.37786779050949,-0.668375943056944,0.483425111888112,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5H10O,86.1338,561.19,196.25,2.7597,63.80234,19.67025,0.308299820978353,0.0232196345229526,0.0,1.1740932433813334,-0.3889107664786738,-0.47990616380339945,-0.5211587840906107,0.7302594911961899,-0.2686332728825099,9,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/107-87-9/PNG?image_size=small,0,"npol_mid,on,keto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Phenol,0.217965545732268,0.431540935711289,-0.786278487512489,1.73201756243756,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H6O,94.113,694.2,314.05,1.3215,70.1847,45.00414,0.641224369413847,0.0,0.0106255246352789,0.0030100733114970324,-0.24393973741157846,0.29623487315492497,1.1610374919270432,-0.5812227962200803,0.694170132401928,10,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/108-95-2/PNG?image_size=small,0,"aro,sub_aro,cyc,six,pol_mono,ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1-Propanol,0.944008055944057,-0.193910302757243,-0.340892946053947,1.69209909090909,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3H8O,60.0959,536.7,147.05,1.4904,43.04652,9.82425,0.228224023684144,0.0,0.0166400425985091,0.14054028289625256,-0.8603653043817998,-0.7815528769568735,-0.9257645983523441,-0.5812227962200803,1.2391595399758217,28,https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/71-23-8/PNG?image_size=small,0,"npol_short,pol_mono,ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
